linha;serie;clube_id;jogador_chave;clube;clube_curto;jogador;posicao;setor;forca;idade;valor_brl;pe;numero;nacionalidade;moral;energia;homonimo;no_patch;salario_semanal
687;B;br_B_2035;br_B_2035|jeffersonmacielbento;Azurra Catarinense;Azurra Catarinense;Cleiton Dias;ZAG;DEF;29;23;1370000;R;38;Brazil;70;100;;editado;20600
688;B;br_B_2035;br_B_2035|wallisonnunessilva;Azurra Catarinense;Azurra Catarinense;Kaique Lima;LAD;DEF;29;24;1400000;R;2;Brazil;70;100;;editado;20600
689;B;br_B_2035;br_B_2035|romildodelpiage;Azurra Catarinense;Azurra Catarinense;Sebastião Batista;MC;MID;29;26;1450000;R;5;Brazil;70;100;;editado;20600
690;B;br_B_2035;br_B_2035|hyancarvalhomachadosilva;Azurra Catarinense;Azurra Catarinense;Cícero Araújo;MC;MID;29;22;1350000;R;18;Brazil;70;100;;editado;20600
691;B;br_B_2035;br_B_2035|luizhenriquearaujosilva;Azurra Catarinense;Azurra Catarinense;Robson Carvalho;MEI;MID;29;27;1480000;L;8;Brazil;70;100;;editado;20600
692;B;br_B_2035;br_B_2035|jeanlucasfigueiredo;Azurra Catarinense;Azurra Catarinense;Matheus Peixoto;MEI;MID;29;31;1210000;R;10;Brazil;70;100;;editado;20600
693;B;br_B_2035;br_B_2035|leonardogamalhodesouza;Azurra Catarinense;Azurra Catarinense;Danilo Barbosa;CA;ATT;29;40;670000;R;9;Brazil;70;100;;editado;20600
694;B;br_B_2035;br_B_2035|joaovictoroliveiradossantos;Azurra Catarinense;Azurra Catarinense;Cícero Ribeiro;PE;ATT;28;21;1210000;R;11;Brazil;70;100;;editado;19200
695;B;br_B_2035;br_B_2035|gabrielpereirasimples;Azurra Catarinense;Azurra Catarinense;Wagner Batista;ZAG;DEF;27;21;1100000;R;4;Brazil;70;100;;editado;17800
696;B;br_B_2035;br_B_2035|jamersondossantosnascimento;Azurra Catarinense;Azurra Catarinense;Paulo Gomes;VOL;MID;27;19;1060000;R;16;Brazil;70;100;;editado;17800
697;B;br_B_2035;br_B_2035|viniciusgugeldasilva;Azurra Catarinense;Azurra Catarinense;Everton Farias;VOL;MID;27;19;1060000;R;19;Brazil;70;100;;editado;17800
698;B;br_B_2035;br_B_2035|josearturpedrodasilva;Azurra Catarinense;Azurra Catarinense;Samuel Nunes;MC;MID;27;24;1170000;R;27;Brazil;70;100;;editado;17800
699;B;br_B_2035;br_B_2035|juansousarochaleandro;Azurra Catarinense;Azurra Catarinense;José Costa;PE;ATT;27;21;1100000;R;17;Brazil;70;100;;editado;17800
700;B;br_B_2035;br_B_2035|isaiaspereiradasilva;Azurra Catarinense;Azurra Catarinense;Igão;PE;ATT;27;21;1100000;R;20;Brazil;70;100;;editado;17800
701;B;br_B_2035;br_B_2035|renanrodriguesdasilvadiasjunior;Azurra Catarinense;Azurra Catarinense;Denilson Santos;PD;ATT;27;22;1130000;R;;Brazil;70;100;;editado;17800
702;B;br_B_9030;br_B_9030|evertonmorellicasimiro;Tricolor de Ribeirão;Tricolor de Ribeirão;Robinho Gomes;MC;MID;35;28;2390000;R;8;Brazil;70;100;;editado;31000
703;B;br_B_9030;br_B_9030|leandromaciel;Tricolor de Ribeirão;Tricolor de Ribeirão;Cristian Sánchez;VOL;MID;33;30;1850000;R;5;Argentina;70;100;;editado;27400
704;B;br_B_9030;br_B_9030|matheusdesalescabral;Tricolor de Ribeirão;Tricolor de Ribeirão;Vagner Nascimento;VOL;MID;33;31;1750000;R;16;Brazil;70;100;;editado;27400
705;B;br_B_9030;br_B_9030|rafaelgustavomeneghelgava;Tricolor de Ribeirão;Tricolor de Ribeirão;Fernando Almeida;MEI;MID;33;33;1560000;R;10;Brazil;70;100;;editado;27400
706;B;br_B_9030;br_B_9030|wallacefortunadossantos;Tricolor de Ribeirão;Tricolor de Ribeirão;Marcos Carvalho;ZAG;DEF;32;31;1610000;R;13;Brazil;70;100;;editado;25600
707;B;br_B_9030;br_B_9030|patrickbrey;Tricolor de Ribeirão;Tricolor de Ribeirão;Denilson Batista;LAE;DEF;32;29;1780000;L;6;Brazil;70;100;;editado;25600
708;B;br_B_9030;br_B_9030|arthurcaikedonascimentocruz;Tricolor de Ribeirão;Tricolor de Ribeirão;Danilo Melo;PE;ATT;32;34;1340000;R;18;Brazil;70;100;;editado;25600
709;B;br_B_9030;br_B_9030|kelvingiacobealvesdossantos;Tricolor de Ribeirão;Tricolor de Ribeirão;Carlos Costa;PD;ATT;32;28;1870000;R;7;Brazil;70;100;;editado;25600
710;B;br_B_9030;br_B_9030|guilhermemarianobarbosa;Tricolor de Ribeirão;Tricolor de Ribeirão;Tiago Guimarães;ZAG;DEF;29;26;1450000;R;15;Brazil;70;100;;editado;20600
711;B;br_B_9030;br_B_9030|felipevieiraaugusto;Tricolor de Ribeirão;Tricolor de Ribeirão;Jean Rocha;LAE;DEF;29;27;1480000;L;26;Brazil;70;100;;editado;20600
712;B;br_B_9030;br_B_9030|gabrieldesouzainocencio;Tricolor de Ribeirão;Tricolor de Ribeirão;Jonathan Guimarães;LAD;DEF;29;31;1210000;R;22;Brazil;70;100;;editado;20600
713;B;br_B_9030;br_B_9030|josehugosousadossantos;Tricolor de Ribeirão;Tricolor de Ribeirão;Danilo Andrade;PE;ATT;29;26;1450000;R;30;Brazil;70;100;;editado;20600
714;B;br_B_9030;br_B_9030|jeffersonvasconcelosbrazdasilva;Tricolor de Ribeirão;Tricolor de Ribeirão;Jonathan Xavier;PE;ATT;29;30;1280000;R;11;Brazil;70;100;;editado;20600
715;B;br_B_9030;br_B_9030|luizguilhermevieiradasilva;Tricolor de Ribeirão;Tricolor de Ribeirão;Eduardo Bezerra;CA;ATT;29;23;1370000;L;21;Brazil;70;100;;editado;20600
716;B;br_B_9030;br_B_9030|pedrohenriquesouzadonascimento;Tricolor de Ribeirão;Tricolor de Ribeirão;Wellington Xavier;LAD;DEF;28;19;1160000;R;31;Brazil;70;100;;editado;19200
717;B;br_B_9030;br_B_9030|joaovitorhipolitocosta;Tricolor de Ribeirão;Tricolor de Ribeirão;Rafinha;MC;MID;28;21;1210000;R;;Brazil;70;100;;editado;19200
718;B;br_B_9030;br_B_9030|jordanestevesdacostadaniel;Tricolor de Ribeirão;Tricolor de Ribeirão;Jonathan Tavares;GOL;GK;27;28;1180000;R;12;Brazil;70;100;;editado;17800
719;B;br_B_9030;br_B_9030|brennofaroklippel;Tricolor de Ribeirão;Tricolor de Ribeirão;Matheus Batista;GOL;GK;27;23;1150000;R;25;Brazil;70;100;;editado;17800
720;B;br_B_9030;br_B_9030|yurifelipesantosdaconceicao;Tricolor de Ribeirão;Tricolor de Ribeirão;Bruno Guimarães;MC;MID;27;20;1080000;R;20;Brazil;70;100;;editado;17800
721;B;br_B_9030;br_B_9030|marciocarlospestanadutra;Tricolor de Ribeirão;Tricolor de Ribeirão;Wagner Almeida;PE;ATT;27;27;1240000;R;19;Brazil;70;100;;editado;17800
722;B;br_B_9030;br_B_9030|wesleypinheirosantos;Tricolor de Ribeirão;Tricolor de Ribeirão;Lucas Bezerra;PE;ATT;27;25;1190000;R;23;Brazil;70;100;;editado;17800
723;B;br_B_9030;br_B_9030|hygorclebergarciasilva;Tricolor de Ribeirão;Tricolor de Ribeirão;Ricardo Teixeira;CA;ATT;27;33;910000;R;9;Brazil;70;100;;editado;17800
724;B;br_B_9030;br_B_9030|guilhermedequeirozgoncalves;Tricolor de Ribeirão;Tricolor de Ribeirão;Francisco Bezerra;CA;ATT;27;36;740000;R;17;Brazil;70;100;;editado;17800
725;B;br_B_9030;br_B_9030|kauadossantosfreire;Tricolor de Ribeirão;Tricolor de Ribeirão;Adriano Moreira;CA;ATT;27;19;1060000;R;;Brazil;70;100;;editado;17800
726;B;br_B_9030;br_B_9030|thalleseduardogomesferreiradosramos;Tricolor de Ribeirão;Tricolor de Ribeirão;Danilo Pinto;CA;ATT;27;21;1100000;R;32;Brazil;70;100;;editado;17800
727;B;br_B_2029;br_B_2029|viniciusnelsondesouzazanocelo;Vovô Cearense;Vovô Cearense;Carlos Monteiro;VOL;MID;37;25;2990000;R;25;Brazil;70;100;;editado;35800
728;B;br_B_2029;br_B_2029|wendeldasilvacosta;Vovô Cearense;Vovô Cearense;Diego Bezerra;CA;ATT;37;25;2990000;R;9;Brazil;70;100;;editado;35800
729;B;br_B_2029;br_B_2029|matheusleonardosalescardoso;Vovô Cearense;Vovô Cearense;Jonatinho;MEI;MID;36;28;2670000;R;98;Brazil;70;100;;editado;33400
730;B;br_B_2029;br_B_2029|matheusdearaujoandrade;Vovô Cearense;Vovô Cearense;Adriano Oliveira;MEI;MID;36;24;2650000;R;8;Brazil;70;100;;editado;33400
731;B;br_B_2029;br_B_2029|gustavopradoalves;Vovô Cearense;Vovô Cearense;Ricardo Carvalho;PD;ATT;36;21;2490000;R;30;Brazil;70;100;;editado;33400
732;B;br_B_2029;br_B_2029|renzolopez;Vovô Cearense;Vovô Cearense;Joaquín Pérez;CA;ATT;36;32;2170000;R;;Uruguay;70;100;;editado;33400
733;B;br_B_2029;br_B_2029|luizotaviodasilvasantos;Vovô Cearense;Vovô Cearense;Leonardo Araújo;ZAG;DEF;35;33;1820000;R;4;Brazil;70;100;;editado;31000
734;B;br_B_2029;br_B_2029|juanmatheusalanonascimento;Vovô Cearense;Vovô Cearense;Kaique Guimarães;PD;ATT;35;29;2280000;R;10;Brazil;70;100;;editado;31000
735;B;br_B_2029;br_B_2029|brunoferreiraventuradiniz;Vovô Cearense;Vovô Cearense;Valdir Moreira;GOL;GK;32;32;1520000;R;94;Brazil;70;100;;editado;25600
736;B;br_B_2029;br_B_2029|savioantonioalves;Vovô Cearense;Vovô Cearense;Elias Santos;LAE;DEF;32;31;1610000;L;;Brazil;70;100;;editado;25600
737;B;br_B_2029;br_B_2029|rafaelramos;Vovô Cearense;Vovô Cearense;Vasco Pinto;LAD;DEF;32;31;1610000;R;2;Portugal;70;100;;editado;25600
738;B;br_B_2029;br_B_2029|viniciusgoesbarbosadesouza;Vovô Cearense;Vovô Cearense;Bruno Cardoso;MEI;MID;32;35;1250000;R;29;Brazil;70;100;;editado;25600
739;B;br_B_2029;br_B_2029|luccaholandasampaiotavares;Vovô Cearense;Vovô Cearense;Robson Nascimento;CA;ATT;32;23;1820000;R;99;Brazil;70;100;;editado;25600
740;B;br_B_2029;br_B_2029|juliocesaralvesgoncalves;Vovô Cearense;Vovô Cearense;Robson Pereira;ZAG;DEF;31;22;1620000;R;18;Brazil;70;100;;editado;23800
741;B;br_B_2029;br_B_2029|fernandoaugustopereirabuenojunior;Vovô Cearense;Vovô Cearense;Emerson Costa;LAE;DEF;31;26;1750000;L;17;Brazil;70;100;;editado;23800
742;B;br_B_2029;br_B_2029|lucasmugni;Vovô Cearense;Vovô Cearense;Nicolás Duarte;MEI;MID;31;34;1220000;L;11;Argentina;70;100;;editado;23800
743;B;br_B_2029;br_B_2029|bryanborgesmascarenhas;Vovô Cearense;Vovô Cearense;Kaique Xavier;LAD;DEF;30;29;1460000;R;31;Brazil;70;100;;editado;22000
744;B;br_B_2029;br_B_2029|ederferreiragraminho;Vovô Cearense;Vovô Cearense;Gabriel Siqueira;ZAG;DEF;29;31;1210000;R;33;Brazil;70;100;;editado;20600
745;B;br_B_2029;br_B_2029|melquisedequecostadeoliveira;Vovô Cearense;Vovô Cearense;Dieguinho;MEI;MID;29;19;1260000;L;40;Brazil;70;100;;editado;20600
746;B;br_B_2029;br_B_2029|jorgemeurerbartholdy;Vovô Cearense;Vovô Cearense;Dri;GOL;GK;27;25;1190000;R;23;Brazil;70;100;;editado;17800
747;B;br_B_2029;br_B_2029|pedrogilmardesousaamorimneto;Vovô Cearense;Vovô Cearense;Leonardo Andrade;ZAG;DEF;27;20;1080000;R;63;Brazil;70;100;;editado;17800
748;B;br_B_2029;br_B_2029|richardsonfernandesdossantos;Vovô Cearense;Vovô Cearense;Adriano Gomes;VOL;MID;27;34;850000;R;26;Brazil;70;100;;editado;17800
749;B;br_B_2029;br_B_2029|joaogabrielsantosbatista;Vovô Cearense;Vovô Cearense;Douglas Batista;VOL;MID;27;20;1080000;R;81;Brazil;70;100;;editado;17800
750;B;br_B_2029;br_B_2029|giuliogabrieldasilva;Vovô Cearense;Vovô Cearense;Raimundo Monteiro;PE;ATT;27;21;1100000;R;35;Brazil;70;100;;editado;17800
751;B;br_B_2029;br_B_2029|kauazieglerdasilva;Vovô Cearense;Vovô Cearense;Ricardo Cavalcanti;CA;ATT;27;20;1080000;R;90;Brazil;70;100;;editado;17800
752;B;br_B_11449;br_B_11449|danielsampaiosimoes;Galo de Alagoas;Galo de Alagoas;Samuel Rodrigues;MEI;MID;36;30;2420000;R;10;Brazil;70;100;;editado;33400
753;B;br_B_11449;br_B_11449|patrickdeluccachavesdeoliveira;Galo de Alagoas;Galo de Alagoas;Ricardo Souza;VOL;MID;34;26;2280000;R;45;Brazil;70;100;;editado;29200
754;B;br_B_11449;br_B_11449|henrimarinhodossantos;Galo de Alagoas;Galo de Alagoas;Marquinhos;ZAG;DEF;34;24;2190000;R;44;Brazil;70;100;;editado;29200
755;B;br_B_11449;br_B_11449|diogoheredadasilva;Galo de Alagoas;Galo de Alagoas;Robinho Pereira;LAD;DEF;34;27;2320000;R;32;Brazil;70;100;;editado;29200
756;B;br_B_11449;br_B_11449|thiagofernandesrodrigues;Galo de Alagoas;Galo de Alagoas;Eduardo Rocha;PD;ATT;34;25;2240000;L;17;Brazil;70;100;;editado;29200
757;B;br_B_11449;br_B_11449|mikaelfilipevianadesousa;Galo de Alagoas;Galo de Alagoas;Wesley Freitas;CA;ATT;34;27;2320000;L;28;Brazil;70;100;;editado;29200
758;B;br_B_11449;br_B_11449|luizphellypelucianosilva;Galo de Alagoas;Galo de Alagoas;Jonathan Santos;CA;ATT;34;32;1800000;R;19;Brazil;70;100;;editado;29200
759;B;br_B_11449;br_B_11449|lucaslovat;Galo de Alagoas;Galo de Alagoas;Pedro Souza;LAE;DEF;33;29;1950000;L;36;Brazil;70;100;;editado;27400
760;B;br_B_11449;br_B_11449|guilhermeestrella;Galo de Alagoas;Galo de Alagoas;Cleiton Ferreira;MEI;MID;33;21;1910000;R;14;Brazil;70;100;;editado;27400
761;B;br_B_11449;br_B_11449|matheusalbinocarneiro;Galo de Alagoas;Galo de Alagoas;Gustavo Cardoso;GOL;GK;32;31;1610000;L;12;Brazil;70;100;;editado;25600
762;B;br_B_11449;br_B_11449|crystopherribeirooliveira;Galo de Alagoas;Galo de Alagoas;José Monteiro;MC;MID;32;28;1870000;R;8;Brazil;70;100;;editado;25600
763;B;br_B_11449;br_B_11449|douglasbaggiodeoliveiracosta;Galo de Alagoas;Galo de Alagoas;Danilo Souza;PD;ATT;32;31;1610000;R;7;Brazil;70;100;;editado;25600
764;B;br_B_11449;br_B_11449|matheussimonetebressanelli;Galo de Alagoas;Galo de Alagoas;Kaique Andrade;ZAG;DEF;31;33;1300000;R;22;Brazil;70;100;;editado;23800
765;B;br_B_11449;br_B_11449|geovanedasilvadesouzamontanari;Galo de Alagoas;Galo de Alagoas;Marcos Melo;MC;MID;31;27;1780000;L;18;Brazil;70;100;;editado;23800
766;B;br_B_11449;br_B_11449|pedrohenriquedecastrosilva;Galo de Alagoas;Galo de Alagoas;Otávio Pinto;MC;MID;31;33;1300000;R;21;Brazil;70;100;;editado;23800
767;B;br_B_11449;br_B_11449|fabioaugustoschirmann;Galo de Alagoas;Galo de Alagoas;André Machado;ZAG;DEF;30;29;1460000;R;27;Brazil;70;100;;editado;22000
768;B;br_B_11449;br_B_11449|reversonvaluarthpaivasilva;Galo de Alagoas;Galo de Alagoas;Vaguinho;LAE;DEF;30;29;1460000;L;6;Brazil;70;100;;editado;22000
769;B;br_B_11449;br_B_11449|adailsonfreirepereiradasilva;Galo de Alagoas;Galo de Alagoas;Wallace Xavier;PD;ATT;30;29;1460000;R;97;Brazil;70;100;;editado;22000
770;B;br_B_11449;br_B_11449|luizgustavonovaespalhares;Galo de Alagoas;Galo de Alagoas;Paulo Batista;VOL;MID;29;28;1410000;R;50;Brazil;70;100;;editado;20600
771;B;br_B_11449;br_B_11449|guilhermenunesrodrigues;Galo de Alagoas;Galo de Alagoas;Bruno Cavalcanti;PE;ATT;29;25;1430000;R;11;Brazil;70;100;;editado;20600
772;B;br_B_11449;br_B_11449|kevinpetersondossantossilva;Galo de Alagoas;Galo de Alagoas;Cleiton Lima;LAD;DEF;27;28;1180000;R;2;Brazil;70;100;;editado;17800
773;B;br_B_11449;br_B_11449|joaobatistadacruzsantosneto;Galo de Alagoas;Galo de Alagoas;Lucas Correia;CA;ATT;27;23;1150000;L;9;Brazil;70;100;;editado;17800
774;B;br_B_11449;br_B_11449|fabiohenriquesouzasantana;Galo de Alagoas;Galo de Alagoas;Leonardo Machado;GOL;GK;26;23;1040000;R;23;Brazil;70;100;;editado;16400
775;B;br_B_11449;br_B_11449|leonardodecampos;Galo de Alagoas;Galo de Alagoas;Otávio Lima;LAE;DEF;26;34;770000;L;77;Brazil;70;100;;editado;16400
776;B;br_B_11449;br_B_11449|luisviniciusnunescavalcante;Galo de Alagoas;Galo de Alagoas;Vinícius Pinto;PD;ATT;26;27;1120000;L;20;Brazil;70;100;;editado;16400
777;B;br_B_7178;br_B_7178|jhonatarobertalvesdasilva;Onda Amarela;Onda Amarela;Emerson Teixeira;PD;ATT;37;26;3040000;R;10;Brazil;70;100;;editado;35800
778;B;br_B_7178;br_B_7178|marcelohermes;Onda Amarela;Onda Amarela;Vinícius Andrade;LAE;DEF;35;31;2050000;L;22;Brazil;70;100;;editado;31000
779;B;br_B_7178;br_B_7178|joseromariosilvadesouza;Onda Amarela;Onda Amarela;Robson Santos;PD;ATT;35;32;1940000;R;11;Brazil;70;100;;editado;31000
780;B;br_B_7178;br_B_7178|airtonmoraesmichellon;Onda Amarela;Onda Amarela;Kaique Teixeira;GOL;GK;34;32;1800000;R;32;Brazil;70;100;;editado;29200
781;B;br_B_7178;br_B_7178|cesarhenriquemartins;Onda Amarela;Onda Amarela;Igor Barbosa;ZAG;DEF;34;33;1690000;R;37;Brazil;70;100;;editado;29200
782;B;br_B_7178;br_B_7178|willeanbernardowillemen;Onda Amarela;Onda Amarela;Wesley Moreira;LAD;DEF;34;29;2110000;R;97;Brazil;70;100;;editado;29200
783;B;br_B_7178;br_B_7178|sandryrobertosantosgoes;Onda Amarela;Onda Amarela;Raimundo Silva;VOL;MID;34;23;2150000;R;38;Brazil;70;100;;editado;29200
784;B;br_B_7178;br_B_7178|ronalddossantoslopes;Onda Amarela;Onda Amarela;Antônio Ferreira;VOL;MID;34;29;2110000;R;;Brazil;70;100;;editado;29200
785;B;br_B_7178;br_B_7178|caueviniciusdossantos;Onda Amarela;Onda Amarela;Joãozinho;CA;ATT;33;23;1980000;R;88;Brazil;70;100;;editado;27400
786;B;br_B_7178;br_B_7178|alissonmachadodossantos;Onda Amarela;Onda Amarela;Bruno Freitas;GOL;GK;32;31;1610000;R;1;Brazil;70;100;;editado;25600
787;B;br_B_7178;br_B_7178|leonardomanahernandes;Onda Amarela;Onda Amarela;Cícero Cavalcanti;LAD;DEF;32;22;1780000;R;2;Brazil;70;100;;editado;25600
788;B;br_B_7178;br_B_7178|marcioalmeidadeoliveira;Onda Amarela;Onda Amarela;Maicon Cardoso;LAD;DEF;32;30;1700000;R;6;Brazil;70;100;;editado;25600
789;B;br_B_7178;br_B_7178|eduardojacintodebiasi;Onda Amarela;Onda Amarela;Paulo Martins;VOL;MID;32;29;1780000;R;5;Brazil;70;100;;editado;25600
790;B;br_B_7178;br_B_7178|diegogoncalves;Onda Amarela;Onda Amarela;Adriano Andrade;PE;ATT;32;31;1610000;R;77;Brazil;70;100;;editado;25600
791;B;br_B_7178;br_B_7178|yurijonathan;Onda Amarela;Onda Amarela;Jeanzinho;CA;ATT;32;28;1870000;R;;Brazil;70;100;;editado;25600
792;B;br_B_7178;br_B_7178|brunofabianoalvesnascimento;Onda Amarela;Onda Amarela;Igor Siqueira;ZAG;DEF;31;35;1140000;R;34;Brazil;70;100;;editado;23800
793;B;br_B_7178;br_B_7178|lucianocastandasilva;Onda Amarela;Onda Amarela;Tiago Tavares;ZAG;DEF;31;36;1060000;L;4;Brazil;70;100;;editado;23800
794;B;br_B_7178;br_B_7178|guilhermeteixeiralobo;Onda Amarela;Onda Amarela;Rafael Carvalho;MC;MID;31;26;1750000;R;8;Brazil;70;100;;editado;23800
795;B;br_B_7178;br_B_7178|romulootero;Onda Amarela;Onda Amarela;Yerson Rojas;MEI;MID;31;33;1300000;R;91;Venezuela;70;100;;editado;23800
796;B;br_B_7178;br_B_7178|joaocarlosbarroslopes;Onda Amarela;Onda Amarela;Rafael Barbosa;PD;ATT;30;25;1540000;R;21;Brazil;70;100;;editado;22000
797;B;br_B_7178;br_B_7178|jeancarlosdesouzairmer;Onda Amarela;Onda Amarela;Alan Teixeira;VOL;MID;29;31;1210000;R;41;Brazil;70;100;;editado;20600
798;B;br_B_7178;br_B_7178|nicolasgodinhojohann;Onda Amarela;Onda Amarela;Jonathan Siqueira;CA;ATT;29;36;880000;R;9;Brazil;70;100;;editado;20600
799;B;br_B_7178;br_B_7178|fellipemateusdesenaaraujo;Onda Amarela;Onda Amarela;José Batista;MEI;MID;27;35;790000;L;7;Brazil;70;100;;editado;17800
800;B;br_B_7178;br_B_7178|wagnerdasilvasouza;Onda Amarela;Onda Amarela;Lucas Araújo;PE;ATT;27;36;740000;R;13;Brazil;70;100;;editado;17800
801;B;br_B_7178;br_B_7178|thaleslourencorodrigues;Onda Amarela;Onda Amarela;Douglas Moreira;CA;ATT;27;19;1060000;L;19;Brazil;70;100;;editado;17800
802;B;br_B_28022;br_B_28022|joaopedrovilardipinto;Dourado do Pantanal;Dourado do Pantanal;Lucas Guimarães;MC;MID;36;28;2670000;R;8;Brazil;70;100;;editado;33400
803;B;br_B_28022;br_B_28022|derikgeanseverinolacerda;Dourado do Pantanal;Dourado do Pantanal;Rafael Cavalcanti;CA;ATT;36;26;2750000;L;22;Brazil;70;100;;editado;33400
804;B;br_B_28022;br_B_28022|pedrohenriquealvesdealmeida;Dourado do Pantanal;Dourado do Pantanal;Rafael Ribeiro;CA;ATT;36;29;2550000;L;96;Brazil;70;100;;editado;33400
805;B;br_B_28022;br_B_28022|raullogoncalves;Dourado do Pantanal;Dourado do Pantanal;Kaique Martins;VOL;MID;35;30;2160000;R;30;Brazil;70;100;;editado;31000
806;B;br_B_28022;br_B_28022|joaobasso;Dourado do Pantanal;Dourado do Pantanal;Lucas Cavalcanti;ZAG;DEF;34;29;2110000;R;13;Brazil;70;100;;editado;29200
807;B;br_B_28022;br_B_28022|alanempereur;Dourado do Pantanal;Dourado do Pantanal;Samuel Farias;ZAG;DEF;34;32;1800000;L;33;Brazil;70;100;;editado;29200
808;B;br_B_28022;br_B_28022|rodrigoantoniorodrigues;Dourado do Pantanal;Dourado do Pantanal;Guga;CA;ATT;33;26;2100000;R;27;Brazil;70;100;;editado;27400
809;B;br_B_28022;br_B_28022|marcelocarne;Dourado do Pantanal;Dourado do Pantanal;Gustavão;GOL;GK;32;36;1170000;R;31;Brazil;70;100;;editado;25600
810;B;br_B_28022;br_B_28022|marlonmatheuslopesdonascimento;Dourado do Pantanal;Dourado do Pantanal;Cleiton Siqueira;LAE;DEF;32;32;1520000;L;6;Brazil;70;100;;editado;25600
811;B;br_B_28022;br_B_28022|marcosjuniorlimadossantos;Dourado do Pantanal;Dourado do Pantanal;Vitor Guimarães;MEI;MID;32;33;1430000;R;23;Brazil;70;100;;editado;25600
812;B;br_B_28022;br_B_28022|hernandesrodriguesdasilva;Dourado do Pantanal;Dourado do Pantanal;Gustavo Gomes;PE;ATT;32;26;1920000;R;10;Brazil;70;100;;editado;25600
813;B;br_B_28022;br_B_28022|elielchrystianpereirasilva;Dourado do Pantanal;Dourado do Pantanal;Leandro Carvalho;PE;ATT;32;23;1820000;R;11;Brazil;70;100;;editado;25600
814;B;br_B_28022;br_B_28022|raylanreisferreira;Dourado do Pantanal;Dourado do Pantanal;Cicinho;LAD;DEF;29;26;1450000;R;37;Brazil;70;100;;editado;20600
815;B;br_B_28022;br_B_28022|calebeoliveiracosta;Dourado do Pantanal;Dourado do Pantanal;Bruno Almeida;VOL;MID;29;23;1370000;R;5;Brazil;70;100;;editado;20600
816;B;br_B_28022;br_B_28022|luizotavioalvesmarcolino;Dourado do Pantanal;Dourado do Pantanal;Maicon Bezerra;VOL;MID;29;29;1350000;R;97;Brazil;70;100;;editado;20600
817;B;br_B_28022;br_B_28022|davidmigueldesouzaarcanjo;Dourado do Pantanal;Dourado do Pantanal;Matheus Tavares;MEI;MID;29;19;1260000;R;88;Brazil;70;100;;editado;20600
818;B;br_B_28022;br_B_28022|mateussantos;Dourado do Pantanal;Dourado do Pantanal;Nathan Nascimento;PD;ATT;29;27;1480000;L;19;Brazil;70;100;;editado;20600
819;B;br_B_28022;br_B_28022|viniciuspeixototrindadedasilva;Dourado do Pantanal;Dourado do Pantanal;Yuri Tavares;CA;ATT;29;22;1350000;L;29;Brazil;70;100;;editado;20600
820;B;br_B_28022;br_B_28022|pedrohenriquemelosantos;Dourado do Pantanal;Dourado do Pantanal;Robson Farias;GOL;GK;27;20;1080000;R;78;Brazil;70;100;;editado;17800
821;B;br_B_28022;br_B_28022|tarcisiolopesdioniziomuniz;Dourado do Pantanal;Dourado do Pantanal;Bruno Dias;LAE;DEF;27;22;1130000;L;59;Brazil;70;100;;editado;17800
822;B;br_B_28022;br_B_28022|wesleydiasclaudino;Dourado do Pantanal;Dourado do Pantanal;Tiago Bezerra;VOL;MID;27;31;1020000;R;;Brazil;70;100;;editado;17800
823;B;br_B_28022;br_B_28022|joaovitoraraujodasilva;Dourado do Pantanal;Dourado do Pantanal;Gabriel Farias;VOL;MID;27;21;1100000;R;49;Brazil;70;100;;editado;17800
824;B;br_B_28022;br_B_28022|kauancristtyancabraldocarmo;Dourado do Pantanal;Dourado do Pantanal;Marcão;PE;ATT;27;20;1080000;R;41;Brazil;70;100;;editado;17800
825;B;br_B_28022;br_B_28022|jadsonalvesdelima;Dourado do Pantanal;Dourado do Pantanal;José Almeida;PD;ATT;27;20;1080000;R;;Brazil;70;100;;editado;17800
826;B;br_B_28022;br_B_28022|jeandiasdacosta;Dourado do Pantanal;Dourado do Pantanal;Gabriel Rocha;PD;ATT;27;35;790000;R;77;Brazil;70;100;;editado;17800
827;B;br_B_10870;br_B_10870|gabrielfuentes;Tricolor de Aço;Tricolor de Aço;Juan Benítez;LAE;DEF;37;29;2820000;L;18;Colombia;70;100;;editado;35800
828;B;br_B_10870;br_B_10870|mailtondossantosdesa;Tricolor de Aço;Tricolor de Aço;Yuri Carvalho;LAD;DEF;37;28;2960000;R;22;Brazil;70;100;;editado;35800
829;B;br_B_10870;br_B_10870|ryangustavodelima;Tricolor de Aço;Tricolor de Aço;Robão;VOL;MID;37;23;2870000;L;37;Brazil;70;100;;editado;35800
830;B;br_B_10870;br_B_10870|ronaldcardosofalkoski;Tricolor de Aço;Tricolor de Aço;Marcos Araújo;VOL;MID;37;23;2870000;R;8;Brazil;70;100;;editado;35800
831;B;br_B_10870;br_B_10870|luizfernandomoraesdossantos;Tricolor de Aço;Tricolor de Aço;Wesley Monteiro;PE;ATT;37;29;2820000;R;32;Brazil;70;100;;editado;35800
832;B;br_B_10870;br_B_10870|vitorsamuelferreiraarantes;Tricolor de Aço;Tricolor de Aço;Gabriel Andrade;PD;ATT;37;25;2990000;L;11;Brazil;70;100;;editado;35800
