linha;serie;clube_id;jogador_chave;clube;clube_curto;jogador;posicao;setor;forca;idade;valor_brl;pe;numero;nacionalidade;moral;energia;homonimo;no_patch;salario_semanal
600;A;2125;2125|renatamachado;Rubro-Negro Baiano;Rubro-Negro Baiano;Renata Machado;GOL;GK;59;24;16170000;R;22;Brasil;70;100;;editado;124800
601;A;2125;2125|biancadias;Rubro-Negro Baiano;Rubro-Negro Baiano;Bianca Dias;PE;ATT;59;28;16330000;B;19;Brasil;70;100;;editado;124800
602;B;br_B_2863;br_B_2863|luciabenitez;Coelho Mineiro;Coelho Mineiro;Lucía Benítez;CA;ATT;37;33;2260000;L;17;Uruguay;70;100;;editado;35800
603;B;br_B_2863;br_B_2863|vaninha;Coelho Mineiro;Coelho Mineiro;Vaninha;ZAG;DEF;35;32;1940000;L;;Argentina;70;100;;editado;31000
604;B;br_B_2863;br_B_2863|cristinapeixoto;Coelho Mineiro;Coelho Mineiro;Cristina Peixoto;LAE;DEF;34;32;1800000;L;29;Brazil;70;100;;editado;29200
605;B;br_B_2863;br_B_2863|renatabezerra;Coelho Mineiro;Coelho Mineiro;Renata Bezerra;ZAG;DEF;33;31;1750000;R;3;Brazil;70;100;;editado;27400
606;B;br_B_2863;br_B_2863|julianaaraujo;Coelho Mineiro;Coelho Mineiro;Juliana Araújo;MEI;MID;33;20;1870000;R;10;Brazil;70;100;;editado;27400
607;B;br_B_2863;br_B_2863|michelinha;Coelho Mineiro;Coelho Mineiro;Michelinha;PD;ATT;33;20;1870000;R;67;Brazil;70;100;;editado;27400
608;B;br_B_2863;br_B_2863|carolinamunoz;Coelho Mineiro;Coelho Mineiro;Carolina Muñoz;PD;ATT;33;23;1980000;L;77;Paraguay;70;100;;editado;27400
609;B;br_B_2863;br_B_2863|karinasouza;Coelho Mineiro;Coelho Mineiro;Karina Souza;LAD;DEF;32;27;1960000;R;22;Brazil;70;100;;editado;25600
610;B;br_B_2863;br_B_2863|beatrizoliveira;Coelho Mineiro;Coelho Mineiro;Beatriz Oliveira;LAD;DEF;32;32;1520000;R;15;Brazil;70;100;;editado;25600
611;B;br_B_2863;br_B_2863|beatrizmelo;Coelho Mineiro;Coelho Mineiro;Beatriz Melo;VOL;MID;32;29;1780000;R;97;Brazil;70;100;;editado;25600
612;B;br_B_2863;br_B_2863|adrianafarias;Coelho Mineiro;Coelho Mineiro;Adriana Farias;MC;MID;32;23;1820000;R;8;Brazil;70;100;;editado;25600
613;B;br_B_2863;br_B_2863|brisacastillo;Coelho Mineiro;Coelho Mineiro;Brisa Castillo;MEI;MID;32;35;1250000;R;5;Argentina;70;100;;editado;25600
614;B;br_B_2863;br_B_2863|simoninha;Coelho Mineiro;Coelho Mineiro;Simoninha;GOL;GK;31;33;1300000;R;1;Brazil;70;100;;editado;23800
615;B;br_B_2863;br_B_2863|mi;Coelho Mineiro;Coelho Mineiro;Mi;ZAG;DEF;31;33;1300000;R;45;Brazil;70;100;;editado;23800
616;B;br_B_2863;br_B_2863|lele;Coelho Mineiro;Coelho Mineiro;Lelê;ZAG;DEF;31;36;1060000;R;26;Brazil;70;100;;editado;23800
617;B;br_B_2863;br_B_2863|jaquelinenascimento;Coelho Mineiro;Coelho Mineiro;Jaqueline Nascimento;VOL;MID;31;36;1060000;R;16;Brazil;70;100;;editado;23800
618;B;br_B_2863;br_B_2863|alinesiqueira;Coelho Mineiro;Coelho Mineiro;Aline Siqueira;SA;ATT;31;39;820000;R;9;Brazil;70;100;;editado;23800
619;B;br_B_2863;br_B_2863|amandapinto;Coelho Mineiro;Coelho Mineiro;Amanda Pinto;LAD;DEF;30;24;1510000;R;42;Brazil;70;100;;editado;22000
620;B;br_B_2863;br_B_2863|rocioesquivel;Coelho Mineiro;Coelho Mineiro;Rocío Esquivel;LAE;DEF;29;27;1480000;L;;Argentina;70;100;;editado;20600
621;B;br_B_2863;br_B_2863|alineandrade;Coelho Mineiro;Coelho Mineiro;Aline Andrade;PE;ATT;29;25;1430000;L;20;Brazil;70;100;;editado;20600
622;B;br_B_2863;br_B_2863|antonellabenavidez;Coelho Mineiro;Coelho Mineiro;Antonella Benavídez;PD;ATT;29;27;1480000;R;;Uruguay;70;100;;editado;20600
623;B;br_B_2863;br_B_2863|carolinavieira;Coelho Mineiro;Coelho Mineiro;Carolina Vieira;CA;ATT;29;24;1400000;L;99;Brazil;70;100;;editado;20600
624;B;br_B_2863;br_B_2863|talitaxavier;Coelho Mineiro;Coelho Mineiro;Talita Xavier;GOL;GK;27;20;1080000;R;52;Brazil;70;100;;editado;17800
625;B;br_B_2863;br_B_2863|priscilagomes;Coelho Mineiro;Coelho Mineiro;Priscila Gomes;PD;ATT;27;22;1130000;L;11;Brazil;70;100;;editado;17800
626;B;br_B_2863;br_B_2863|helenaandrade;Coelho Mineiro;Coelho Mineiro;Helena Andrade;PD;ATT;27;30;1070000;R;7;Brazil;70;100;;editado;17800
627;B;br_B_64918;br_B_64918|raquelmachado;Esquadrão de Aço;Esquadrão de Aço;Raquel Machado;ZAG;DEF;36;23;2600000;R;;Brazil;70;100;;editado;33400
628;B;br_B_64918;br_B_64918|priscilabatista;Esquadrão de Aço;Esquadrão de Aço;Priscila Batista;GOL;GK;34;33;1690000;R;;Brazil;70;100;;editado;29200
629;B;br_B_64918;br_B_64918|vanessacardoso;Esquadrão de Aço;Esquadrão de Aço;Vanessa Cardoso;LAD;DEF;34;32;1800000;R;;Brazil;70;100;;editado;29200
630;B;br_B_64918;br_B_64918|vanessaandrade;Esquadrão de Aço;Esquadrão de Aço;Vanessa Andrade;PE;ATT;34;26;2280000;L;;Brazil;70;100;;editado;29200
631;B;br_B_64918;br_B_64918|leonorfonseca;Esquadrão de Aço;Esquadrão de Aço;Leonor Fonseca;CA;ATT;34;28;2220000;R;;Portugal;70;100;;editado;29200
632;B;br_B_64918;br_B_64918|fernandasiqueira;Esquadrão de Aço;Esquadrão de Aço;Fernanda Siqueira;MC;MID;33;21;1910000;R;;Brazil;70;100;;editado;27400
633;B;br_B_64918;br_B_64918|antonellaguerrero;Esquadrão de Aço;Esquadrão de Aço;Antonella Guerrero;PE;ATT;33;23;1980000;R;;Ecuador;70;100;;editado;27400
634;B;br_B_64918;br_B_64918|karinafarias;Esquadrão de Aço;Esquadrão de Aço;Karina Farias;VOL;MID;32;23;1820000;R;;Brazil;70;100;;editado;25600
635;B;br_B_64918;br_B_64918|brunacorreia;Esquadrão de Aço;Esquadrão de Aço;Bruna Correia;LAD;DEF;31;22;1620000;R;;Brazil;70;100;;editado;23800
636;B;br_B_64918;br_B_64918|luizavieira;Esquadrão de Aço;Esquadrão de Aço;Luíza Vieira;MC;MID;31;23;1650000;L;;Brazil;70;100;;editado;23800
637;B;br_B_64918;br_B_64918|robertaandrade;Esquadrão de Aço;Esquadrão de Aço;Roberta Andrade;MC;MID;31;22;1620000;R;;Brazil;70;100;;editado;23800
638;B;br_B_64918;br_B_64918|amandaxavier;Esquadrão de Aço;Esquadrão de Aço;Amanda Xavier;MEI;MID;31;24;1680000;L;;Brazil;70;100;;editado;23800
639;B;br_B_64918;br_B_64918|biancaandrade;Esquadrão de Aço;Esquadrão de Aço;Bianca Andrade;PD;ATT;31;22;1620000;R;;Brazil;70;100;;editado;23800
640;B;br_B_64918;br_B_64918|nathaliaoliveira;Esquadrão de Aço;Esquadrão de Aço;Nathalia Oliveira;MEI;MID;30;22;1450000;R;;Brazil;70;100;;editado;22000
641;B;br_B_64918;br_B_64918|amandafreitas;Esquadrão de Aço;Esquadrão de Aço;Amanda Freitas;GOL;GK;29;35;950000;R;;Brazil;70;100;;editado;20600
642;B;br_B_64918;br_B_64918|yasminguimaraes;Esquadrão de Aço;Esquadrão de Aço;Yasmin Guimarães;ZAG;DEF;29;27;1480000;R;;Brazil;70;100;;editado;20600
643;B;br_B_64918;br_B_64918|karinadias;Esquadrão de Aço;Esquadrão de Aço;Karina Dias;ZAG;DEF;29;31;1210000;R;;Brazil;70;100;;editado;20600
644;B;br_B_64918;br_B_64918|raquelzinha;Esquadrão de Aço;Esquadrão de Aço;Raquelzinha;LAE;DEF;29;22;1350000;L;;Brazil;70;100;;editado;20600
645;B;br_B_64918;br_B_64918|carlacardoso;Esquadrão de Aço;Esquadrão de Aço;Carla Cardoso;LAD;DEF;29;26;1450000;R;;Brazil;70;100;;editado;20600
646;B;br_B_64918;br_B_64918|rociomendoza;Esquadrão de Aço;Esquadrão de Aço;Rocío Mendoza;MC;MID;29;23;1370000;L;;Colombia;70;100;;editado;20600
647;B;br_B_64918;br_B_64918|raquelpinto;Esquadrão de Aço;Esquadrão de Aço;Raquel Pinto;PD;ATT;28;23;1260000;L;;Brazil;70;100;;editado;19200
648;B;br_B_64918;br_B_64918|paulanascimento;Esquadrão de Aço;Esquadrão de Aço;Paula Nascimento;PD;ATT;27;23;1150000;L;;Brazil;70;100;;editado;17800
649;B;br_B_64918;br_B_64918|valentinacastillo;Esquadrão de Aço;Esquadrão de Aço;Valentina Castillo;CA;ATT;27;26;1220000;R;;Colombia;70;100;;editado;17800
650;B;br_B_64918;br_B_64918|khadijafurtado;Esquadrão de Aço;Esquadrão de Aço;Khadija Furtado;CA;ATT;27;22;1130000;L;;Nigeria;70;100;;editado;17800
651;B;br_B_64918;br_B_64918|alinepereira;Esquadrão de Aço;Esquadrão de Aço;Aline Pereira;CA;ATT;27;23;1150000;L;;Brazil;70;100;;editado;17800
652;B;br_B_15172;br_B_15172|luanaferreira;Dragão Goiano;Dragão Goiano;Luana Ferreira;CA;ATT;36;27;2800000;R;;Brazil;70;100;;editado;33400
653;B;br_B_15172;br_B_15172|priscilasilva;Dragão Goiano;Dragão Goiano;Priscila Silva;ZAG;DEF;34;25;2240000;R;;Brazil;70;100;;editado;29200
654;B;br_B_15172;br_B_15172|danielanunes;Dragão Goiano;Dragão Goiano;Daniela Nunes;LAE;DEF;34;24;2190000;L;;Brazil;70;100;;editado;29200
655;B;br_B_15172;br_B_15172|patriciasiqueira;Dragão Goiano;Dragão Goiano;Patrícia Siqueira;ZAG;DEF;33;29;1950000;R;;Brazil;70;100;;editado;27400
656;B;br_B_15172;br_B_15172|ximenaromero;Dragão Goiano;Dragão Goiano;Ximena Romero;ZAG;DEF;33;28;2040000;R;;Paraguay;70;100;;editado;27400
657;B;br_B_15172;br_B_15172|jaquelinefarias;Dragão Goiano;Dragão Goiano;Jaqueline Farias;VOL;MID;33;26;2100000;R;;Brazil;70;100;;editado;27400
658;B;br_B_15172;br_B_15172|mariabarbosa;Dragão Goiano;Dragão Goiano;Maria Barbosa;PD;ATT;33;27;2140000;L;;Brazil;70;100;;editado;27400
659;B;br_B_15172;br_B_15172|alinecosta;Dragão Goiano;Dragão Goiano;Aline Costa;LAE;DEF;32;28;1870000;L;;Brazil;70;100;;editado;25600
660;B;br_B_15172;br_B_15172|patriciacosta;Dragão Goiano;Dragão Goiano;Patrícia Costa;PE;ATT;32;22;1780000;R;;Brazil;70;100;;editado;25600
661;B;br_B_15172;br_B_15172|carlateixeira;Dragão Goiano;Dragão Goiano;Carla Teixeira;PD;ATT;32;28;1870000;R;;Brazil;70;100;;editado;25600
662;B;br_B_15172;br_B_15172|julianaoliveira;Dragão Goiano;Dragão Goiano;Juliana Oliveira;GOL;GK;31;37;980000;R;;Brazil;70;100;;editado;23800
663;B;br_B_15172;br_B_15172|elainevieira;Dragão Goiano;Dragão Goiano;Elaine Vieira;VOL;MID;31;37;980000;R;;Brazil;70;100;;editado;23800
664;B;br_B_15172;br_B_15172|sandrateixeira;Dragão Goiano;Dragão Goiano;Sandra Teixeira;MEI;MID;31;35;1140000;L;;Brazil;70;100;;editado;23800
665;B;br_B_15172;br_B_15172|vane;Dragão Goiano;Dragão Goiano;Vanê;CA;ATT;30;21;1430000;R;;Brazil;70;100;;editado;22000
666;B;br_B_15172;br_B_15172|patyzinha;Dragão Goiano;Dragão Goiano;Patyzinha;LAD;DEF;29;25;1430000;R;;Brazil;70;100;;editado;20600
667;B;br_B_15172;br_B_15172|ingridcardoso;Dragão Goiano;Dragão Goiano;Ingrid Cardoso;VOL;MID;29;31;1210000;R;;Brazil;70;100;;editado;20600
668;B;br_B_15172;br_B_15172|ticinha;Dragão Goiano;Dragão Goiano;Ticinha;MC;MID;29;34;1010000;R;;Brazil;70;100;;editado;20600
669;B;br_B_15172;br_B_15172|adrianasilva;Dragão Goiano;Dragão Goiano;Adriana Silva;PD;ATT;29;25;1430000;R;;Brazil;70;100;;editado;20600
670;B;br_B_15172;br_B_15172|deniserodrigues;Dragão Goiano;Dragão Goiano;Denise Rodrigues;CA;ATT;29;21;1320000;L;;Brazil;70;100;;editado;20600
671;B;br_B_15172;br_B_15172|thaiscosta;Dragão Goiano;Dragão Goiano;Thaís Costa;GOL;GK;27;24;1170000;R;;Brazil;70;100;;editado;17800
672;B;br_B_15172;br_B_15172|simonedias;Dragão Goiano;Dragão Goiano;Simone Dias;MEI;MID;27;24;1170000;L;;Brazil;70;100;;editado;17800
673;B;br_B_15172;br_B_15172|renatinha;Dragão Goiano;Dragão Goiano;Renatinha;PE;ATT;27;19;1060000;R;;Brazil;70;100;;editado;17800
674;B;br_B_15172;br_B_15172|jaquelinecavalcanti;Dragão Goiano;Dragão Goiano;Jaqueline Cavalcanti;PD;ATT;27;27;1240000;L;;Brazil;70;100;;editado;17800
675;B;br_B_15172;br_B_15172|carolinamarques;Dragão Goiano;Dragão Goiano;Carolina Marques;PD;ATT;27;21;1100000;L;;Portugal;70;100;;editado;17800
676;B;br_B_15172;br_B_15172|jessicaguimaraes;Dragão Goiano;Dragão Goiano;Jéssica Guimarães;CA;ATT;27;25;1190000;R;;Brazil;70;100;;editado;17800
677;B;br_B_2035;br_B_2035|ingridalmeida;Azurra Catarinense;Azurra Catarinense;Ingrid Almeida;VOL;MID;34;30;2010000;R;77;Brazil;70;100;;editado;29200
678;B;br_B_2035;br_B_2035|brunasilva;Azurra Catarinense;Azurra Catarinense;Bruna Silva;MC;MID;34;27;2320000;R;95;Brazil;70;100;;editado;29200
679;B;br_B_2035;br_B_2035|isabeladias;Azurra Catarinense;Azurra Catarinense;Isabela Dias;MEI;MID;33;27;2140000;L;14;Brazil;70;100;;editado;27400
680;B;br_B_2035;br_B_2035|rafinha;Azurra Catarinense;Azurra Catarinense;Rafinha Dias;PD;ATT;33;19;1830000;L;43;Brazil;70;100;;editado;27400
681;B;br_B_2035;br_B_2035|carlaaraujo;Azurra Catarinense;Azurra Catarinense;Carla Araújo;LAD;DEF;32;26;1920000;R;52;Brazil;70;100;;editado;25600
682;B;br_B_2035;br_B_2035|helenacarvalho;Azurra Catarinense;Azurra Catarinense;Helena Carvalho;VOL;MID;32;21;1750000;R;25;Brazil;70;100;;editado;25600
683;B;br_B_2035;br_B_2035|larissapeixoto;Azurra Catarinense;Azurra Catarinense;Larissa Peixoto;ZAG;DEF;31;22;1620000;R;15;Brazil;70;100;;editado;23800
684;B;br_B_2035;br_B_2035|carolinaribeiro;Azurra Catarinense;Azurra Catarinense;Carolina Ribeiro;LAE;DEF;30;29;1460000;L;66;Brazil;70;100;;editado;22000
685;B;br_B_2035;br_B_2035|fabianabatista;Azurra Catarinense;Azurra Catarinense;Fabiana Batista;GOL;GK;29;30;1280000;R;1;Brazil;70;100;;editado;20600
686;B;br_B_2035;br_B_2035|jessicagomes;Azurra Catarinense;Azurra Catarinense;Jéssica Gomes;GOL;GK;29;33;1080000;R;21;Brazil;70;100;;editado;20600
687;B;br_B_2035;br_B_2035|giovanafarias;Azurra Catarinense;Azurra Catarinense;Giovana Farias;ZAG;DEF;29;23;1370000;R;38;Brazil;70;100;;editado;20600
688;B;br_B_2035;br_B_2035|kellynunes;Azurra Catarinense;Azurra Catarinense;Kelly Nunes;LAD;DEF;29;24;1400000;R;2;Brazil;70;100;;editado;20600
689;B;br_B_2035;br_B_2035|sandracosta;Azurra Catarinense;Azurra Catarinense;Sandra Costa;MC;MID;29;26;1450000;R;5;Brazil;70;100;;editado;20600
690;B;br_B_2035;br_B_2035|vivianemelo;Azurra Catarinense;Azurra Catarinense;Viviane Melo;MC;MID;29;22;1350000;R;18;Brazil;70;100;;editado;20600
691;B;br_B_2035;br_B_2035|karinaoliveira;Azurra Catarinense;Azurra Catarinense;Karina Oliveira;MEI;MID;29;27;1480000;L;8;Brazil;70;100;;editado;20600
692;B;br_B_2035;br_B_2035|kellypeixoto;Azurra Catarinense;Azurra Catarinense;Kelly Peixoto;MEI;MID;29;31;1210000;R;10;Brazil;70;100;;editado;20600
693;B;br_B_2035;br_B_2035|jaquelinesantos;Azurra Catarinense;Azurra Catarinense;Jaqueline Santos;CA;ATT;29;40;670000;R;9;Brazil;70;100;;editado;20600
694;B;br_B_2035;br_B_2035|helenarodrigues;Azurra Catarinense;Azurra Catarinense;Helena Rodrigues;PE;ATT;28;21;1210000;R;11;Brazil;70;100;;editado;19200
695;B;br_B_2035;br_B_2035|marcianascimento;Azurra Catarinense;Azurra Catarinense;Márcia Nascimento;ZAG;DEF;27;21;1100000;R;4;Brazil;70;100;;editado;17800
696;B;br_B_2035;br_B_2035|patriciaalmeida;Azurra Catarinense;Azurra Catarinense;Patrícia Almeida;VOL;MID;27;19;1060000;R;16;Brazil;70;100;;editado;17800
697;B;br_B_2035;br_B_2035|sabrinacarvalho;Azurra Catarinense;Azurra Catarinense;Sabrina Carvalho;VOL;MID;27;19;1060000;R;19;Brazil;70;100;;editado;17800
698;B;br_B_2035;br_B_2035|jaquelinebatista;Azurra Catarinense;Azurra Catarinense;Jaqueline Batista;MC;MID;27;24;1170000;R;27;Brazil;70;100;;editado;17800
699;B;br_B_2035;br_B_2035|priscilamelo;Azurra Catarinense;Azurra Catarinense;Priscila Melo;PE;ATT;27;21;1100000;R;17;Brazil;70;100;;editado;17800
700;B;br_B_2035;br_B_2035|manda;Azurra Catarinense;Azurra Catarinense;Manda;PE;ATT;27;21;1100000;R;20;Brazil;70;100;;editado;17800
701;B;br_B_2035;br_B_2035|lorenaguimaraes;Azurra Catarinense;Azurra Catarinense;Lorena Guimarães;PD;ATT;27;22;1130000;R;;Brazil;70;100;;editado;17800
702;B;br_B_9030;br_B_9030|adrianarocha;Tricolor de Ribeirão;Tricolor de Ribeirão;Adriana Rocha;MC;MID;35;28;2390000;R;8;Brazil;70;100;;editado;31000
703;B;br_B_9030;br_B_9030|isabellamendoza;Tricolor de Ribeirão;Tricolor de Ribeirão;Isabella Mendoza;VOL;MID;33;30;1850000;R;5;Argentina;70;100;;editado;27400
704;B;br_B_9030;br_B_9030|kellysouza;Tricolor de Ribeirão;Tricolor de Ribeirão;Kelly Souza;VOL;MID;33;31;1750000;R;16;Brazil;70;100;;editado;27400
705;B;br_B_9030;br_B_9030|vivianeguimaraes;Tricolor de Ribeirão;Tricolor de Ribeirão;Viviane Guimarães;MEI;MID;33;33;1560000;R;10;Brazil;70;100;;editado;27400
706;B;br_B_9030;br_B_9030|priscilaandrade;Tricolor de Ribeirão;Tricolor de Ribeirão;Priscila Andrade;ZAG;DEF;32;31;1610000;R;13;Brazil;70;100;;editado;25600
707;B;br_B_9030;br_B_9030|vivianexavier;Tricolor de Ribeirão;Tricolor de Ribeirão;Viviane Xavier;LAE;DEF;32;29;1780000;L;6;Brazil;70;100;;editado;25600
708;B;br_B_9030;br_B_9030|tatianarocha;Tricolor de Ribeirão;Tricolor de Ribeirão;Tatiana Rocha;PE;ATT;32;34;1340000;R;18;Brazil;70;100;;editado;25600
709;B;br_B_9030;br_B_9030|francielexavier;Tricolor de Ribeirão;Tricolor de Ribeirão;Franciele Xavier;PD;ATT;32;28;1870000;R;7;Brazil;70;100;;editado;25600
710;B;br_B_9030;br_B_9030|karinagomes;Tricolor de Ribeirão;Tricolor de Ribeirão;Karina Gomes;ZAG;DEF;29;26;1450000;R;15;Brazil;70;100;;editado;20600
711;B;br_B_9030;br_B_9030|paulatavares;Tricolor de Ribeirão;Tricolor de Ribeirão;Paula Tavares;LAE;DEF;29;27;1480000;L;26;Brazil;70;100;;editado;20600
712;B;br_B_9030;br_B_9030|larissabatista;Tricolor de Ribeirão;Tricolor de Ribeirão;Larissa Batista;LAD;DEF;29;31;1210000;R;22;Brazil;70;100;;editado;20600
713;B;br_B_9030;br_B_9030|gabrielaguimaraes;Tricolor de Ribeirão;Tricolor de Ribeirão;Gabriela Guimarães;PE;ATT;29;26;1450000;R;30;Brazil;70;100;;editado;20600
714;B;br_B_9030;br_B_9030|fabianaalmeida;Tricolor de Ribeirão;Tricolor de Ribeirão;Fabiana Almeida;PE;ATT;29;30;1280000;R;11;Brazil;70;100;;editado;20600
715;B;br_B_9030;br_B_9030|valentinabezerra;Tricolor de Ribeirão;Tricolor de Ribeirão;Valentina Bezerra;CA;ATT;29;23;1370000;L;21;Brazil;70;100;;editado;20600
716;B;br_B_9030;br_B_9030|carlamoreira;Tricolor de Ribeirão;Tricolor de Ribeirão;Carla Moreira;LAD;DEF;28;19;1160000;R;31;Brazil;70;100;;editado;19200
717;B;br_B_9030;br_B_9030|carolzinha;Tricolor de Ribeirão;Tricolor de Ribeirão;Carolzinha;MC;MID;28;21;1210000;R;;Brazil;70;100;;editado;19200
718;B;br_B_9030;br_B_9030|rafaelamonteiro;Tricolor de Ribeirão;Tricolor de Ribeirão;Rafaela Monteiro;GOL;GK;27;28;1180000;R;12;Brazil;70;100;;editado;17800
719;B;br_B_9030;br_B_9030|julianabezerra;Tricolor de Ribeirão;Tricolor de Ribeirão;Juliana Bezerra;GOL;GK;27;23;1150000;R;25;Brazil;70;100;;editado;17800
720;B;br_B_9030;br_B_9030|luanaxavier;Tricolor de Ribeirão;Tricolor de Ribeirão;Luana Xavier;MC;MID;27;20;1080000;R;20;Brazil;70;100;;editado;17800
721;B;br_B_9030;br_B_9030|julianafarias;Tricolor de Ribeirão;Tricolor de Ribeirão;Juliana Farias;PE;ATT;27;27;1240000;R;19;Brazil;70;100;;editado;17800
722;B;br_B_9030;br_B_9030|carlaoliveira;Tricolor de Ribeirão;Tricolor de Ribeirão;Carla Oliveira;PE;ATT;27;25;1190000;R;23;Brazil;70;100;;editado;17800
723;B;br_B_9030;br_B_9030|michelecarvalho;Tricolor de Ribeirão;Tricolor de Ribeirão;Michele Carvalho;CA;ATT;27;33;910000;R;9;Brazil;70;100;;editado;17800
724;B;br_B_9030;br_B_9030|amandaferreira;Tricolor de Ribeirão;Tricolor de Ribeirão;Amanda Ferreira;CA;ATT;27;36;740000;R;17;Brazil;70;100;;editado;17800
725;B;br_B_9030;br_B_9030|eduardaaraujo;Tricolor de Ribeirão;Tricolor de Ribeirão;Eduarda Araújo;CA;ATT;27;19;1060000;R;;Brazil;70;100;;editado;17800
726;B;br_B_9030;br_B_9030|danielaguimaraes;Tricolor de Ribeirão;Tricolor de Ribeirão;Daniela Guimarães;CA;ATT;27;21;1100000;R;32;Brazil;70;100;;editado;17800
727;B;br_B_2029;br_B_2029|denisemoreira;Vovô Cearense;Vovô Cearense;Denise Moreira;VOL;MID;37;25;2990000;R;25;Brazil;70;100;;editado;35800
728;B;br_B_2029;br_B_2029|karinasantos;Vovô Cearense;Vovô Cearense;Karina Santos;CA;ATT;37;25;2990000;R;9;Brazil;70;100;;editado;35800
729;B;br_B_2029;br_B_2029|pauly;Vovô Cearense;Vovô Cearense;Pauly;MEI;MID;36;28;2670000;R;98;Brazil;70;100;;editado;33400
730;B;br_B_2029;br_B_2029|denisecardoso;Vovô Cearense;Vovô Cearense;Denise Cardoso;MEI;MID;36;24;2650000;R;8;Brazil;70;100;;editado;33400
731;B;br_B_2029;br_B_2029|karinabezerra;Vovô Cearense;Vovô Cearense;Karina Bezerra;PD;ATT;36;21;2490000;R;30;Brazil;70;100;;editado;33400
732;B;br_B_2029;br_B_2029|florenciamartinez;Vovô Cearense;Vovô Cearense;Florencia Martínez;CA;ATT;36;32;2170000;R;;Uruguay;70;100;;editado;33400
733;B;br_B_2029;br_B_2029|simonecosta;Vovô Cearense;Vovô Cearense;Simone Costa;ZAG;DEF;35;33;1820000;R;4;Brazil;70;100;;editado;31000
734;B;br_B_2029;br_B_2029|anabezerra;Vovô Cearense;Vovô Cearense;Ana Bezerra;PD;ATT;35;29;2280000;R;10;Brazil;70;100;;editado;31000
735;B;br_B_2029;br_B_2029|renatabarbosa;Vovô Cearense;Vovô Cearense;Renata Barbosa;GOL;GK;32;32;1520000;R;94;Brazil;70;100;;editado;25600
736;B;br_B_2029;br_B_2029|danielaxavier;Vovô Cearense;Vovô Cearense;Daniela Xavier;LAE;DEF;32;31;1610000;L;;Brazil;70;100;;editado;25600
737;B;br_B_2029;br_B_2029|beatrizcardoso;Vovô Cearense;Vovô Cearense;Beatriz Cardoso;LAD;DEF;32;31;1610000;R;2;Portugal;70;100;;editado;25600
738;B;br_B_2029;br_B_2029|brunapinto;Vovô Cearense;Vovô Cearense;Bruna Pinto;MEI;MID;32;35;1250000;R;29;Brazil;70;100;;editado;25600
739;B;br_B_2029;br_B_2029|simonesilva;Vovô Cearense;Vovô Cearense;Simone Silva;CA;ATT;32;23;1820000;R;99;Brazil;70;100;;editado;25600
740;B;br_B_2029;br_B_2029|thaismoreira;Vovô Cearense;Vovô Cearense;Thaís Moreira;ZAG;DEF;31;22;1620000;R;18;Brazil;70;100;;editado;23800
741;B;br_B_2029;br_B_2029|eduardaandrade;Vovô Cearense;Vovô Cearense;Eduarda Andrade;LAE;DEF;31;26;1750000;L;17;Brazil;70;100;;editado;23800
742;B;br_B_2029;br_B_2029|antonellarestrepo;Vovô Cearense;Vovô Cearense;Antonella Restrepo;MEI;MID;31;34;1220000;L;11;Argentina;70;100;;editado;23800
743;B;br_B_2029;br_B_2029|robertabatista;Vovô Cearense;Vovô Cearense;Roberta Batista;LAD;DEF;30;29;1460000;R;31;Brazil;70;100;;editado;22000
744;B;br_B_2029;br_B_2029|michelecavalcanti;Vovô Cearense;Vovô Cearense;Michele Cavalcanti;ZAG;DEF;29;31;1210000;R;33;Brazil;70;100;;editado;20600
745;B;br_B_2029;br_B_2029|carlinha;Vovô Cearense;Vovô Cearense;Carlinha;MEI;MID;29;19;1260000;L;40;Brazil;70;100;;editado;20600
746;B;br_B_2029;br_B_2029|carol;Vovô Cearense;Vovô Cearense;Carol;GOL;GK;27;25;1190000;R;23;Brazil;70;100;;editado;17800
747;B;br_B_2029;br_B_2029|nathaliarocha;Vovô Cearense;Vovô Cearense;Nathalia Rocha;ZAG;DEF;27;20;1080000;R;63;Brazil;70;100;;editado;17800
748;B;br_B_2029;br_B_2029|elainefreitas;Vovô Cearense;Vovô Cearense;Elaine Freitas;VOL;MID;27;34;850000;R;26;Brazil;70;100;;editado;17800
749;B;br_B_2029;br_B_2029|vivianesantos;Vovô Cearense;Vovô Cearense;Viviane Santos;VOL;MID;27;20;1080000;R;81;Brazil;70;100;;editado;17800
750;B;br_B_2029;br_B_2029|anasouza;Vovô Cearense;Vovô Cearense;Ana Souza;PE;ATT;27;21;1100000;R;35;Brazil;70;100;;editado;17800
751;B;br_B_2029;br_B_2029|isabelaferreira;Vovô Cearense;Vovô Cearense;Isabela Ferreira;CA;ATT;27;20;1080000;R;90;Brazil;70;100;;editado;17800
